kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD01123","Kemeja Sekolah",452000,"269","pakaian","21/04/2026 10:42"
"PRD01124","Sepatu Casual",270000,"247","pakian","07-13-2024"
"PRD01125","Rok Anak",0,"76","pakaian","02-16-2024"
"PRD01126","Sepatu Casual",139000,"127","pakaian","23 Jan 2023"
"PRD01127","Dress Pesta",430,"222","pakaian","1698241920"
"PRD01128","Baju Bayi",346000,"","clothes","01/06/2024 02:14"
"PRD01129","Sarung Tangan Bayi",435040,"180","pakian","07/03/2023 20:37"
"PRD01130","Baju Bayi",0,"220","clothes","2024/08/16"
"PRD01131","Baju Anak Laki-laki",206000,"47","PAKAIAN","2024/11/19"
"PRD01132","Dress Pesta",402000,"66","pakian","2026-03-14 18:01:00"
"PRD01133","Baju Anak Perempuan",87000,"36","PAKAIAN","15 Feb 2025"
"PRD01134","Kemeja Sekolah",0,"166","PAKAIAN","1752969720"
"PRD01135","Jaket Hoodie",139040,"159","pakian","1683739680"
"PRD01136","Kaos Olahraga",336000,"180","PAKAIAN","02-12-2025"
"PRD01137","Dress Pesta",183000,"254","PAKAIAN","2024/07/11"
"PRD01138","Sweater Rajut",144000,"216","clothes","1733509860"
"PRD01139","Piyama Anak",495040,"","pakaian","02-28-2025"
"PRD01140","Sweater Rajut",288000,"72","pakaian","05-16-2024"
"PRD01141","Baju Anak Perempuan",153000,"212","pakian","2025-12-27 15:08:00"
"PRD01142","Baju Anak Laki-laki",180000,"209","PAKAIAN","2023/06/21"
"PRD01143","Sarung Tangan Bayi",143000,"101","pakaian","2024/01/24"
"PRD01144","Topi Sekolah",420000,"97","clothes","16 Jun 2025"
"PRD01145","Baju Anak Perempuan",460000,"166","clothes","2023-09-30 03:41:00"
"PRD01146","Jaket Hoodie",261000,"255","pakian","1724723580"
"PRD01147","Baju Anak Laki-laki",34080,"204","clothes","1678560300"
"PRD01148","Baju Anak Laki-laki",102000,"184","clothes","06-29-2024"
"PRD01149","Jaket Hoodie",405000,"95","clothes","2024-02-22 01:48:00"
"PRD01150","Kemeja Sekolah",78000,"153","clothes","21 May 2025"
"PRD01151","Topi Sekolah",78000,"72","pakaian","16/09/2023 08:00"
"PRD01152","Dress Pesta",0,"87","PAKAIAN","2024-07-13 12:45:00"
"PRD01153","Rok Anak",260000,"94","clothes","2024-11-19 20:18:00"
"PRD01154","Jaket Hoodie",40000,"122","pakaian","05-28-2025"
"PRD01155","Kemeja Sekolah",0,"92","pakaian","05-01-2025"
"PRD01156","Dress Pesta",310000,"221","clothes","1710932880"
"PRD01157","Topi Sekolah",358000,"34","PAKAIAN","09/04/2026 02:58"
"PRD01158","Blouse Wanita",52000,"239","PAKAIAN","07/08/2025 03:07"
"PRD01159","Jaket Hoodie",110000,"24","PAKAIAN","08-13-2025"
"PRD01160","Sweater Rajut",0,"","PAKAIAN","2024-02-14 03:30:00"
"PRD01161","Topi Sekolah",340000,"","clothes","2024/11/24"
"PRD01162","Piyama Anak",92000,"55","clothes","11-16-2025"
"PRD01163","Kemeja Sekolah",380000,"255","clothes","1699448340"
"PRD01164","Baju Anak Laki-laki",342000,"55","pakaian","2025-10-14 07:08:00"
"PRD01165","Baju Bayi",0,"287","PAKAIAN","02-22-2023"
"PRD01166","Topi Sekolah",191000,"4","clothes","05 Jan 2026"
"PRD01167","Kaos Olahraga",109000,"258","PAKAIAN","29 Sep 2025"
"PRD01168","Rok Anak",461000,"129","pakian","10-03-2024"
"PRD01169","Kaos Olahraga",156000,"296","pakaian","03-11-2025"
"PRD01170","Celana Jeans Pria",423000,"193","pakian","2026/01/10"
"PRD01171","Baju Anak Perempuan",139000,"127","clothes","2024/04/06"
"PRD01172","Baju Anak Laki-laki",399000,"127","pakian","19 Feb 2023"
"PRD01173","Sweater Rajut",448960,"","clothes","2024/02/28"
"PRD01174","Rok Anak",96000,"290","PAKAIAN","12-24-2023"
"PRD01175","Dress Pesta",156000,"220","pakian","2026/04/19"
"PRD01176","Rok Anak",0,"73","PAKAIAN","17 Jul 2025"
"PRD01177","Celana Jeans Pria",394080,"143","clothes","1702111140"
"PRD01178","Kemeja Sekolah",0,"31","pakian","18/11/2025 20:55"
"PRD01179","Kaos Olahraga",296000,"47","pakaian","2025-04-07 21:54:00"
"PRD01180","Baju Anak Perempuan",232960,"25","clothes","06/07/2024 13:46"
"PRD01181","Rok Anak",455000,"288","pakian","10 Aug 2024"
"PRD01182","Piyama Anak",93000,"299","PAKAIAN","01-20-2025"
"PRD01183","Topi Sekolah",107000,"277","PAKAIAN","03 Nov 2024"
"PRD01184","Baju Anak Laki-laki",210080,"12","PAKAIAN","02-04-2025"
"PRD01185","Piyama Anak",154000,"183","PAKAIAN","2023-08-13 12:44:00"
"PRD01186","Blouse Wanita",456000,"","clothes","15/07/2023 01:38"
"PRD01187","Sepatu Casual",0,"242","pakaian","10/09/2023 03:28"
"PRD01188","Sarung Tangan Bayi",348000,"266","clothes","08-05-2025"
"PRD01189","Jaket Hoodie",0,"251","clothes","11-25-2023"
"PRD01190","Topi Sekolah",69000,"178","pakian","1693312980"
"PRD01191","Piyama Anak",308000,"28","pakian","2025-10-07 16:36:00"
"PRD01192","Kaos Olahraga",0,"133","clothes","2023-04-06 23:02:00"
"PRD01193","Baju Anak Perempuan",0,"186","clothes","23 Jun 2024"
"PRD01194","Sarung Tangan Bayi",0,"217","PAKAIAN","14 Jan 2025"
"PRD01195","Kemeja Sekolah",252000,"228","pakian","11-03-2023"
"PRD01196","Sarung Tangan Bayi",459040,"16","clothes","2024-12-23 07:55:00"
"PRD01197","Baju Anak Laki-laki",467000,"150","clothes","1738594860"
"PRD01198","Topi Sekolah",418080,"251","pakian","09/04/2024 11:57"
"PRD01199","Baju Anak Perempuan",0,"200","PAKAIAN","1730216220"
"PRD01200","Piyama Anak",300960,"98","clothes","01-18-2023"
"PRD01201","Topi Sekolah",223000,"","pakian","27/09/2024 04:26"
"PRD01202","Baju Anak Perempuan",426000,"62","pakaian","04-07-2025"
"PRD01203","Celana Jeans Pria",298000,"12","pakaian","11 Apr 2025"
"PRD01204","Baju Anak Perempuan",0,"147","PAKAIAN","05 Jan 2026"
"PRD01205","Sweater Rajut",325000,"185","PAKAIAN","19/06/2023 22:25"
"PRD01206","Kemeja Sekolah",0,"45","clothes","1703530200"
"PRD01207","Sarung Tangan Bayi",197000,"65","pakian","15 Nov 2025"
"PRD01208","Topi Sekolah",0,"33","pakian","01-27-2026"
"PRD01209","Jaket Hoodie",0,"236","clothes","2025/09/14"
"PRD01210","Baju Anak Laki-laki",238080,"37","PAKAIAN","12/04/2026 19:19"
"PRD01211","Sepatu Casual",0,"73","PAKAIAN","20/03/2025 17:48"
"PRD01212","Jaket Hoodie",236960,"186","pakaian","18/08/2025 22:01"
"PRD01213","Sarung Tangan Bayi",122000,"","pakaian","2024-10-07 06:52:00"
"PRD01214","Sweater Rajut",0,"184","clothes","06 Jul 2025"
"PRD01215","Baju Anak Laki-laki",42000,"20","clothes","2024-03-13 05:18:00"
"PRD01216","Rok Anak",442000,"258","pakaian","02 Feb 2026"
"PRD01217","Dress Pesta",0,"90","PAKAIAN","2023/03/27"
"PRD01218","Sarung Tangan Bayi",446000,"176","clothes","2024-04-14 21:49:00"
"PRD01219","Baju Anak Laki-laki",31000,"137","clothes","2024-05-22 14:32:00"
"PRD01220","Rok Anak",347000,"87","pakian","1714652700"
"PRD01221","Kemeja Sekolah",434000,"190","clothes","2025-02-13 11:53:00"
"PRD01222","Jaket Hoodie",0,"66","pakaian","2025/07/08"
"PRD01223","Dress Pesta",0,"88","pakaian","06-27-2025"
"PRD01224","Baju Bayi",266000,"34","pakian","03-06-2023"
"PRD01225","Topi Sekolah",80960,"232","pakaian","2025-05-15 05:39:00"
"PRD01226","Celana Jeans Pria",359000,"82","pakian","04-24-2026"
"PRD01227","Kaos Olahraga",189000,"41","clothes","11/02/2026 14:34"
"PRD01228","Sepatu Casual",58000,"210","clothes","2023/06/24"
"PRD01229","Sepatu Casual",63040,"134","pakaian","01-11-2024"
"PRD01230","Sepatu Casual",289000,"50","pakaian","2024/03/15"
"PRD01231","Kemeja Sekolah",329000,"173","pakian","15 Sep 2024"
"PRD01232","Topi Sekolah",67000,"94","clothes","1693862880"
"PRD01233","Celana Jeans Pria",77000,"277","pakian","2025-09-05 15:59:00"
"PRD01234","Rok Anak",61000,"225","pakian","09-14-2025"
"PRD01235","Piyama Anak",222000,"264","PAKAIAN","2024/06/26"
"PRD01236","Sarung Tangan Bayi",231000,"","pakaian","11-12-2025"
"PRD01237","Sweater Rajut",215000,"220","pakaian","03-26-2026"
"PRD01238","Rok Anak",27000,"220","pakaian","2025/09/18"
"PRD01239","Kemeja Sekolah",309000,"169","clothes","2025-01-13 13:01:00"
"PRD01240","Kemeja Sekolah",471000,"","clothes","1720570560"
"PRD01241","Celana Jeans Pria",195040,"121","pakaian","16 May 2024"
"PRD01242","Piyama Anak",0,"108","clothes","04-12-2023"
"PRD01243","Topi Sekolah",347000,"136","PAKAIAN","2024/03/13"
"PRD01244","Baju Bayi",230,"","clothes","23/02/2024 14:19"
"PRD01245","Kaos Olahraga",483000,"22","pakaian","2023-12-14 19:59:00"
"PRD01246","Kaos Olahraga",396000,"202","pakaian","2025/10/10"
"PRD01247","Baju Bayi",0,"70","pakaian","10 Feb 2023"
"PRD01248","Baju Anak Perempuan",163000,"5","clothes","2023/12/22"
"PRD01249","Jaket Hoodie",0,"189","PAKAIAN","31 Dec 2024"
"PRD01250","Blouse Wanita",0,"60","PAKAIAN","2024/11/23"
"PRD01251","Baju Bayi",154000,"277","clothes","1690452240"
"PRD01252","Kaos Olahraga",0,"57","pakian","12 Apr 2024"
"PRD01253","Baju Bayi",0,"298","clothes","07 Dec 2024"
"PRD01254","Baju Anak Laki-laki",245000,"169","pakian","25 Jun 2025"
"PRD01255","Kemeja Sekolah",326000,"279","PAKAIAN","2025-10-18 22:31:00"
"PRD01256","Sarung Tangan Bayi",0,"184","pakian","2024/12/23"
"PRD01257","Sepatu Casual",0,"290","PAKAIAN","22 Nov 2025"
"PRD01258","Blouse Wanita",313000,"152","pakian","2023-05-17 05:00:00"
"PRD01259","Dress Pesta",0,"211","clothes","12-27-2023"
"PRD01260","Celana Jeans Pria",229000,"244","PAKAIAN","2023/11/06"
"PRD01261","Sarung Tangan Bayi",97000,"25","pakian","2025-04-18 10:48:00"
"PRD01262","Blouse Wanita",0,"70","clothes","1716913740"
"PRD01263","Jaket Hoodie",69000,"142","clothes","2025/04/18"
"PRD01264","Topi Sekolah",355040,"223","PAKAIAN","25 Nov 2024"
"PRD01265","Piyama Anak",40000,"","clothes","2025-04-15 04:29:00"
"PRD01266","Rok Anak",346000,"111","PAKAIAN","05-29-2025"
"PRD01267","Dress Pesta",0,"108","PAKAIAN","2026/01/29"
"PRD01268","Kemeja Sekolah",148000,"130","pakaian","1710585780"
"PRD01269","Topi Sekolah",487000,"210","PAKAIAN","06-15-2023"
"PRD01270","Baju Bayi",393000,"68","pakaian","2025-05-06 19:51:00"
"PRD01271","Baju Anak Perempuan",25000,"10","PAKAIAN","12-12-2024"
"PRD01272","Baju Anak Perempuan",0,"129","clothes","23 Jun 2024"
"PRD01273","Sarung Tangan Bayi",0,"97","clothes","2025/07/16"
"PRD01274","Sarung Tangan Bayi",0,"95","pakian","2025-04-25 06:02:00"
"PRD01275","Rok Anak",0,"193","clothes","1673095800"
"PRD01276","Topi Sekolah",164000,"207","pakaian","02/03/2025 02:36"
"PRD01277","Sepatu Casual",371000,"154","pakian","11-14-2023"
"PRD01278","Sarung Tangan Bayi",491000,"169","pakaian","31/05/2025 15:46"
"PRD01279","Topi Sekolah",0,"191","pakian","2023/06/12"
"PRD01280","Rok Anak",69000,"213","pakaian","06-03-2023"
"PRD01281","Celana Jeans Pria",225000,"37","pakian","2025/05/16"
"PRD01282","Kaos Olahraga",412960,"236","PAKAIAN","2024-02-22 19:25:00"
"PRD01283","Sepatu Casual",28000,"181","PAKAIAN","18/01/2023 20:19"
"PRD01284","Celana Jeans Pria",390000,"","pakaian","23 Feb 2026"
"PRD01285","Baju Anak Laki-laki",72000,"120","PAKAIAN","2025/01/02"
"PRD01286","Blouse Wanita",212000,"209","pakaian","1676269980"
"PRD01287","Sarung Tangan Bayi",0,"30","pakaian","1756530360"
"PRD01288","Dress Pesta",362000,"71","PAKAIAN","20 Sep 2023"
"PRD01289","Baju Anak Laki-laki",196000,"262","PAKAIAN","04-29-2023"
"PRD01290","Rok Anak",52960,"43","pakian","2024/08/27"
"PRD01291","Sepatu Casual",0,"164","PAKAIAN","11-06-2023"
"PRD01292","Jaket Hoodie",0,"12","pakian","06-15-2024"
"PRD01293","Sweater Rajut",0,"94","pakian","1721264880"
"PRD01294","Rok Anak",274000,"51","pakaian","2023/08/11"
"PRD01295","Blouse Wanita",320,"200","PAKAIAN","2025-03-05 17:39:00"
"PRD01296","Baju Bayi",220,"35","clothes","16 Jan 2025"
"PRD01297","Sarung Tangan Bayi",0,"135","clothes","2024/09/27"
"PRD01298","Jaket Hoodie",0,"172","pakaian","2025-12-17 02:43:00"
"PRD01299","Baju Anak Perempuan",429000,"149","pakaian","04-30-2023"
"PRD01300","Dress Pesta",94080,"245","pakaian","2026/01/24"
"PRD01301","Sarung Tangan Bayi",29000,"167","pakaian","1679290380"
"PRD01302","Jaket Hoodie",319000,"26","pakian","18 Mar 2024"
"PRD01303","Sarung Tangan Bayi",338000,"264","clothes","2023/11/06"
"PRD01304","Piyama Anak",374000,"88","pakian","10 Aug 2024"
"PRD01305","Jaket Hoodie",414000,"165","PAKAIAN","20/08/2025 19:33"
"PRD01306","Rok Anak",130000,"229","PAKAIAN","2025/02/15"
"PRD01307","Kemeja Sekolah",34000,"116","pakaian","17/11/2024 20:56"
"PRD01308","Jaket Hoodie",25000,"100","pakaian","1703845620"
"PRD01309","Piyama Anak",376000,"107","PAKAIAN","2023-01-31 15:29:00"
"PRD01310","Dress Pesta",0,"163","PAKAIAN","31/05/2023 08:47"
"PRD01311","Sweater Rajut",38000,"113","pakian","2024-03-05 11:05:00"
"PRD01312","Baju Anak Laki-laki",59000,"198","pakaian","2024-10-05 21:02:00"
"PRD01313","Kaos Olahraga",56960,"","pakian","30 Jul 2025"
"PRD01314","Kemeja Sekolah",312000,"172","pakian","2026/04/05"
"PRD01315","Blouse Wanita",418000,"35","clothes","11/04/2025 09:57"
"PRD01316","Sweater Rajut",306000,"209","pakaian","1693045740"
"PRD01317","Sepatu Casual",153000,"158","PAKAIAN","28/02/2024 11:03"
"PRD01318","Celana Jeans Pria",0,"224","clothes","2024-04-08 15:57:00"
"PRD01319","Rok Anak",136000,"128","pakian","2026/04/18"
"PRD01320","Topi Sekolah",403000,"48","pakaian","1722652500"
"PRD01321","Kemeja Sekolah",28000,"73","pakaian","05-02-2024"
"PRD01322","Dress Pesta",151040,"89","PAKAIAN","07 Mar 2024"
"PRD01323","Jaket Hoodie",248000,"277","PAKAIAN","2024-04-20 14:50:00"
"PRD01324","Rok Anak",287000,"","clothes","01-22-2024"
"PRD01325","Topi Sekolah",0,"207","PAKAIAN","19 Jun 2025"
"PRD01326","Dress Pesta",0,"171","pakian","07-01-2024"
"PRD01327","Celana Jeans Pria",493000,"142","pakaian","02 Feb 2026"
"PRD01328","Sepatu Casual",363000,"149","clothes","1707174240"
"PRD01329","Kemeja Sekolah",108000,"96","clothes","29 Jun 2025"
"PRD01330","Baju Anak Laki-laki",0,"89","PAKAIAN","1736256720"
"PRD01331","Jaket Hoodie",448000,"192","clothes","1749207540"
"PRD01332","Sarung Tangan Bayi",54000,"127","clothes","1700635560"
"PRD01333","Celana Jeans Pria",327000,"225","clothes","1690694640"
"PRD01334","Baju Anak Perempuan",486080,"252","PAKAIAN","2023-09-05 16:58:00"
"PRD01335","Baju Anak Perempuan",123000,"9","clothes","19 Dec 2025"
"PRD01336","Celana Jeans Pria",0,"91","PAKAIAN","2026/01/08"
"PRD01337","Blouse Wanita",230000,"206","clothes","10 Feb 2024"
"PRD01338","Sweater Rajut",123040,"145","pakian","18 Jan 2026"
"PRD01339","Sweater Rajut",0,"165","pakian","2023/11/03"
"PRD01340","Baju Bayi",314000,"18","pakian","03 Nov 2025"
"PRD01341","Baju Anak Perempuan",65000,"229","clothes","2025/12/20"
"PRD01342","Dress Pesta",124000,"102","PAKAIAN","29/04/2025 07:51"
"PRD01343","Piyama Anak",228000,"138","pakian","2026/04/01"
"PRD01344","Kaos Olahraga",380,"271","PAKAIAN","06-30-2024"
"PRD01345","Topi Sekolah",0,"268","clothes","04 Mar 2023"
"PRD01346","Baju Anak Perempuan",436000,"182","pakaian","26/11/2024 14:17"
"PRD01347","Topi Sekolah",246000,"182","pakaian","08-26-2025"
"PRD01348","Dress Pesta",153000,"240","clothes","27 Jul 2024"
"PRD01349","Celana Jeans Pria",114080,"225","clothes","2025/05/28"
"PRD01350","Kaos Olahraga",59000,"18","clothes","27/12/2025 03:41"
"PRD01351","Kemeja Sekolah",0,"","PAKAIAN","1713058260"
"PRD01352","Baju Bayi",239000,"298","clothes","2023-03-28 15:43:00"
"PRD01353","Kaos Olahraga",230,"198","PAKAIAN","2023-09-16 06:47:00"
"PRD01354","Sweater Rajut",0,"66","pakian","1767489240"
"PRD01355","Blouse Wanita",0,"266","PAKAIAN","1763523840"
"PRD01356","Jaket Hoodie",0,"30","pakian","2024-05-08 14:06:00"
"PRD01357","Kemeja Sekolah",165000,"125","PAKAIAN","2024-08-11 21:43:00"
"PRD01358","Celana Jeans Pria",0,"187","clothes","27 May 2023"
"PRD01359","Sweater Rajut",0,"61","PAKAIAN","13 Sep 2023"
"PRD01360","Rok Anak",40000,"290","pakian","2023/06/26"
"PRD01361","Sarung Tangan Bayi",189000,"226","PAKAIAN","12-21-2024"
"PRD01362","Celana Jeans Pria",0,"275","pakaian","05 Feb 2025"
"PRD01363","Baju Bayi",230000,"43","pakian","21/08/2023 09:33"
"PRD01364","Kaos Olahraga",380,"162","pakian","02 Jan 2023"
"PRD01365","Kemeja Sekolah",0,"234","clothes","29/12/2025 10:40"
"PRD01366","Rok Anak",479000,"181","pakaian","23/11/2024 20:20"
"PRD01367","Piyama Anak",471000,"273","pakian","1735251180"
"PRD01368","Sweater Rajut",0,"290","pakaian","06-30-2023"
"PRD01369","Baju Bayi",296000,"218","pakian","31 Oct 2024"
"PRD01370","Baju Anak Perempuan",243000,"71","PAKAIAN","2024/05/04"
"PRD01371","Topi Sekolah",416000,"85","pakian","09/03/2023 12:57"
"PRD01372","Jaket Hoodie",354080,"172","clothes","09/06/2025 13:47"
"PRD01373","Topi Sekolah",0,"214","clothes","13/10/2025 06:35"
"PRD01374","Dress Pesta",476960,"111","pakian","2026-01-09 00:43:00"
"PRD01375","Blouse Wanita",92000,"259","clothes","2024/10/29"
"PRD01376","Celana Jeans Pria",468960,"160","PAKAIAN","1688238000"
"PRD01377","Dress Pesta",339000,"15","pakaian","2024/02/28"
"PRD01378","Celana Jeans Pria",0,"106","clothes","04-07-2025"
"PRD01379","Baju Anak Perempuan",30000,"40","clothes","2023-06-23 22:23:00"
"PRD01380","Kaos Olahraga",224960,"250","clothes","21 Jun 2025"
"PRD01381","Topi Sekolah",400000,"180","pakian","2023/04/04"
"PRD01382","Baju Anak Laki-laki",82000,"73","pakaian","26/01/2023 22:23"
"PRD01383","Rok Anak",0,"152","pakian","02-12-2025"
"PRD01384","Celana Jeans Pria",384960,"222","PAKAIAN","1729852980"
"PRD01385","Baju Anak Laki-laki",134000,"296","PAKAIAN","11-14-2024"
"PRD01386","Blouse Wanita",0,"53","pakaian","1703635260"
"PRD01387","Topi Sekolah",273000,"","pakaian","1725871560"
"PRD01388","Baju Anak Perempuan",0,"30","pakaian","10/03/2026 14:20"
"PRD01389","Topi Sekolah",0,"242","pakian","2025-02-24 03:05:00"
"PRD01390","Baju Bayi",491040,"84","clothes","2024-07-06 12:12:00"
"PRD01391","Sarung Tangan Bayi",100000,"60","clothes","2025/07/22"
"PRD01392","Kaos Olahraga",496000,"291","PAKAIAN","06/02/2025 19:54"
"PRD01393","Jaket Hoodie",60,"190","clothes","30/06/2025 08:04"
"PRD01394","Rok Anak",343000,"286","clothes","11/03/2023 19:33"
"PRD01395","Sweater Rajut",435000,"191","clothes","1677411300"
"PRD01396","Piyama Anak",0,"178","pakaian","06/03/2026 15:00"
"PRD01397","Jaket Hoodie",278080,"62","pakian","2025/03/11"
"PRD01398","Baju Anak Perempuan",0,"90","PAKAIAN","10-20-2023"
"PRD01399","Sweater Rajut",0,"248","PAKAIAN","21 Mar 2024"
"PRD01400","Blouse Wanita",433000,"147","PAKAIAN","2023/09/20"
"PRD01401","Baju Anak Laki-laki",320000,"148","clothes","17/04/2025 20:42"
"PRD01402","Blouse Wanita",0,"187","pakaian","1743635460"
"PRD01403","Topi Sekolah",143000,"140","pakaian","03/08/2024 18:34"
"PRD01404","Baju Anak Perempuan",307040,"164","PAKAIAN","24/05/2025 01:47"
"PRD01405","Rok Anak",390000,"297","clothes","2023/12/08"
"PRD01406","Sepatu Casual",239040,"29","pakaian","27 Feb 2023"
"PRD01407","Topi Sekolah",410,"80","pakaian","10/02/2023 01:40"
"PRD01408","Sweater Rajut",76000,"224","pakian","02/05/2024 08:11"
"PRD01409","Piyama Anak",335000,"","pakaian","2023-09-29 02:28:00"
"PRD01410","Blouse Wanita",140000,"261","pakaian","04-01-2023"
"PRD01411","Jaket Hoodie",282080,"117","pakaian","2023/04/12"
"PRD01412","Blouse Wanita",0,"23","clothes","24 Jan 2024"
"PRD01413","Dress Pesta",0,"53","pakian","11-09-2025"
"PRD01414","Sepatu Casual",446000,"151","pakian","02-15-2024"
"PRD01415","Blouse Wanita",119000,"20","pakian","2024-05-21 09:19:00"
"PRD01416","Piyama Anak",214000,"177","PAKAIAN","22/03/2023 21:54"
"PRD01417","Piyama Anak",360,"276","pakaian","08-15-2024"
"PRD01418","Kemeja Sekolah",250080,"145","clothes","2023-12-20 07:06:00"
"PRD01419","Rok Anak",126000,"67","pakian","1712814660"
"PRD01420","Piyama Anak",323000,"249","PAKAIAN","16 Mar 2024"
"PRD01421","Sweater Rajut",0,"13","pakian","03-07-2026"
"PRD01422","Sepatu Casual",0,"291","pakaian","18 Jun 2025"
"PRD01423","Topi Sekolah",0,"33","PAKAIAN","13/12/2025 11:46"
"PRD01424","Kemeja Sekolah",351040,"252","pakian","03 Jun 2025"
"PRD01425","Rok Anak",463000,"46","clothes","2024/04/06"
"PRD01426","Sweater Rajut",0,"282","pakaian","2025/05/17"
"PRD01427","Baju Anak Laki-laki",0,"268","PAKAIAN","2024-01-29 17:51:00"
"PRD01428","Piyama Anak",111000,"273","clothes","26 Mar 2025"
"PRD01429","Celana Jeans Pria",0,"247","pakian","2025-01-06 07:14:00"
"PRD01430","Jaket Hoodie",393000,"212","pakaian","22/03/2023 08:09"
"PRD01431","Piyama Anak",425000,"0","pakaian","07-18-2023"
"PRD01432","Baju Anak Laki-laki",169000,"247","pakaian","09/12/2024 18:35"
"PRD01433","Dress Pesta",0,"125","pakian","02/12/2025 02:42"
"PRD01434","Celana Jeans Pria",369000,"178","pakaian","31 Oct 2023"
"PRD01435","Kaos Olahraga",32000,"145","clothes","17 Jul 2025"
"PRD01436","Topi Sekolah",0,"129","pakian","21 Dec 2023"
"PRD01437","Sweater Rajut",343000,"249","PAKAIAN","11-18-2023"
"PRD01438","Baju Bayi",358080,"","clothes","1745748360"
"PRD01439","Kaos Olahraga",128000,"143","PAKAIAN","14 Mar 2024"
"PRD01440","Sweater Rajut",0,"125","clothes","1688481000"
"PRD01441","Rok Anak",103040,"279","pakaian","20/01/2023 00:56"
"PRD01442","Celana Jeans Pria",0,"201","PAKAIAN","15 Mar 2023"
"PRD01443","Sepatu Casual",0,"292","clothes","2023/08/12"
"PRD01444","Baju Anak Perempuan",153000,"56","clothes","2025-03-21 21:31:00"
"PRD01445","Topi Sekolah",287040,"285","clothes","1687649760"
"PRD01446","Baju Anak Laki-laki",161000,"198","pakian","22 Oct 2023"
"PRD01447","Baju Bayi",413000,"219","PAKAIAN","1693428000"
"PRD01448","Celana Jeans Pria",301000,"189","clothes","2025-03-07 16:38:00"
"PRD01449","Baju Anak Perempuan",399000,"205","PAKAIAN","30 Mar 2024"
"PRD01450","Kaos Olahraga",159040,"10","pakaian","2023/12/22"
"PRD01451","Baju Anak Perempuan",471000,"209","pakaian","2023-06-06 08:44:00"
"PRD01452","Baju Anak Perempuan",455000,"234","clothes","03-07-2024"
"PRD01453","Jaket Hoodie",0,"274","pakian","1775023320"
"PRD01454","Baju Bayi",30000,"87","pakian","1687069560"
"PRD01455","Sepatu Casual",0,"70","clothes","19 Feb 2026"
"PRD01456","Celana Jeans Pria",204000,"117","pakian","2024-12-26 16:59:00"
"PRD01457","Rok Anak",209000,"38","PAKAIAN","31/08/2023 19:34"
"PRD01458","Dress Pesta",245000,"287","pakaian","2025/03/02"
"PRD01459","Blouse Wanita",496000,"212","pakian","2024/12/23"
"PRD01460","Kaos Olahraga",148000,"190","pakaian","1692403980"
"PRD01461","Dress Pesta",97000,"194","PAKAIAN","2023-08-15 10:28:00"
"PRD01462","Baju Anak Perempuan",197000,"230","pakaian","2026-05-03 03:52:00"
"PRD01463","Jaket Hoodie",0,"64","pakaian","2023-05-02 23:33:00"
"PRD01464","Jaket Hoodie",176960,"277","clothes","1710200880"
"PRD01465","Baju Bayi",0,"273","pakaian","2026-04-05 22:45:00"
"PRD01466","Baju Anak Perempuan",0,"193","pakian","1730543520"
"PRD01467","Baju Bayi",0,"220","pakian","05 Sep 2024"
"PRD01468","Dress Pesta",0,"173","clothes","13/05/2025 14:25"
"PRD01469","Sarung Tangan Bayi",365000,"12","pakian","2023/11/02"
"PRD01470","Blouse Wanita",215000,"34","clothes","28 Jun 2023"
"PRD01471","Rok Anak",356000,"0","pakian","2026/02/28"
"PRD01472","Piyama Anak",349000,"282","PAKAIAN","11-10-2025"
"PRD01473","Rok Anak",26000,"125","PAKAIAN","1726969920"
"PRD01474","Rok Anak",225000,"91","pakian","1747981140"
"PRD01475","Baju Anak Perempuan",0,"202","pakian","2023/09/12"
"PRD01476","Baju Bayi",0,"43","clothes","2025/08/11"
"PRD01477","Celana Jeans Pria",40,"","PAKAIAN","1703672520"
"PRD01478","Dress Pesta",381000,"","PAKAIAN","08-18-2024"
"PRD01479","Piyama Anak",163000,"39","PAKAIAN","09-12-2023"
"PRD01480","Kemeja Sekolah",407000,"237","PAKAIAN","26/11/2023 17:18"
"PRD01481","Baju Anak Laki-laki",0,"84","clothes","30/10/2024 12:53"
"PRD01482","Kemeja Sekolah",82000,"","pakian","06-05-2024"
"PRD01483","Jaket Hoodie",55000,"231","pakian","2023-06-05 07:11:00"
"PRD01484","Rok Anak",0,"50","pakian","2024/10/15"
"PRD01485","Celana Jeans Pria",0,"287","pakaian","09-13-2025"
"PRD01486","Sepatu Casual",165000,"182","PAKAIAN","2023-12-31 08:38:00"
"PRD01487","Topi Sekolah",321000,"223","clothes","1674278520"
"PRD01488","Kemeja Sekolah",66000,"15","pakian","2023-01-07 23:57:00"
"PRD01489","Sweater Rajut",76000,"10","PAKAIAN","09/10/2024 13:10"
"PRD01490","Celana Jeans Pria",328000,"292","pakian","26 Jan 2025"
"PRD01491","Kemeja Sekolah",79000,"180","pakaian","29/09/2023 23:35"
"PRD01492","Celana Jeans Pria",55000,"59","PAKAIAN","19/11/2025 14:35"
"PRD01493","Kaos Olahraga",463000,"49","pakaian","08 Jun 2023"
"PRD01494","Piyama Anak",359040,"","pakaian","1774608000"
"PRD01495","Rok Anak",420000,"118","pakian","2024-03-18 08:24:00"
"PRD01496","Topi Sekolah",154000,"64","pakian","02 Mar 2026"
