kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD01150","KEMEJA SEKOLAH",78000,"153","clothes","21 May 2025"
"PRD01151","topi sekolah",78000,"72","pakaian","16/09/2023 08:00"
"PRD01152","dress pesta",0,"87","PAKAIAN","2024-07-13 12:45:00"
"PRD01153","rok anak",260000,"94","clothes","2024-11-19 20:18:00"
"PRD01154","jaket hoodie",40000,"122","pakaian","05-28-2025"
"PRD01155","KEMEJA SEKOLAH",0,"92","pakaian","05-01-2025"
"PRD01156","dress pesta",310000,"221","clothes","1710932880"
"PRD01157","topi sekolah",358000,"34","PAKAIAN","09/04/2026 02:58"
"PRD01158","blouse wanita",52000,"239","PAKAIAN","07/08/2025 03:07"
"PRD01159","jaket hoodie",110000,"24","PAKAIAN","08-13-2025"
"PRD01160","sweater rajut",0,"","PAKAIAN","2024-02-14 03:30:00"
"PRD01161","topi  sekolah",340000,"","clothes","2024/11/24"
"PRD01162","piyama anak",92000,"55","clothes","11-16-2025"
"PRD01163","KEMEJA SEKOLAH",380000,"255","clothes","1699448340"
"PRD01164","baju anak laki-laki",342000,"55","pakaian","2025-10-14 07:08:00"
"PRD01165","BaJu Bayi",0,"287","PAKAIAN","02-22-2023"
"PRD01166","topi sekolah",191000,"4","clothes","05 Jan 2026"
"PRD01167","kaos olahraga",109000,"258","PAKAIAN","29 Sep 2025"
"PRD01168","rok anak",461000,"129","pakian","10-03-2024"
"PRD01169","kaos olahraga",156000,"296","pakaian","03-11-2025"
"PRD01170","celana jeans pria",423000,"193","pakian","2026/01/10"
"PRD01171","BAJU ANAK PEREMPUAN",139000,"127","clothes","2024/04/06"
"PRD01172","baju anak laki-laki",399000,"127","pakian","19 Feb 2023"
"PRD01173","sweater rajut",448960,"","clothes","2024/02/28"
"PRD01174","rok anak",96000,"290","PAKAIAN","12-24-2023"
"PRD01175","dress pesta",156000,"220","pakian","2026/04/19"
"PRD01176","rok anak",0,"73","PAKAIAN","17 Jul 2025"
"PRD01177","celana jeans  pria",394080,"143","clothes","1702111140"
"PRD01178","KEMEJA SEKOLAH",0,"31","pakian","18/11/2025 20:55"
"PRD01179","kaos olahraga",296000,"47","pakaian","2025-04-07 21:54:00"
"PRD01180","BAJU ANAK PEREMPUAN",232960,"25","clothes","06/07/2024 13:46"
"PRD01181","rok anak",455000,"288","pakian","10 Aug 2024"
"PRD01182","piyama anak",93000,"299","PAKAIAN","01-20-2025"
"PRD01183","topi sekolah",107000,"277","PAKAIAN","03 Nov 2024"
"PRD01184","baju anak laki-laki",210080,"12","PAKAIAN","02-04-2025"
"PRD01185","piyama anak",154000,"183","PAKAIAN","2023-08-13 12:44:00"
"PRD01186","blouse wanita",456000,"","clothes","15/07/2023 01:38"
"PRD01187","sepatu  casual",0,"242","pakaian","10/09/2023 03:28"
"PRD01188","sarung tangan bayi",348000,"266","clothes","08-05-2025"
"PRD01189","jaket hoodie",0,"251","clothes","11-25-2023"
"PRD01190","topi sekolah",69000,"178","pakian","1693312980"
"PRD01191","piyama anak",308000,"28","pakian","2025-10-07 16:36:00"
"PRD01192","kaos olahraga",0,"133","clothes","2023-04-06 23:02:00"
"PRD01193","BAJU ANAK PEREMPUAN",0,"186","clothes","23 Jun 2024"
"PRD01194","sarung tangan bayi",0,"217","PAKAIAN","14 Jan 2025"
"PRD01195","KEMEJA  SEKOLAH",252000,"228","pakian","11-03-2023"
"PRD01196","sarung tangan bayi",459040,"16","clothes","2024-12-23 07:55:00"
"PRD01197","baju anak laki-laki",467000,"150","clothes","1738594860"
"PRD01198","topi sekolah",418080,"251","pakian","09/04/2024 11:57"
"PRD01199","BAJU ANAK PEREMPUAN",0,"200","PAKAIAN","1730216220"
"PRD01200","piyama anak",300960,"98","clothes","01-18-2023"
"PRD01201","topi sekolah",223000,"","pakian","27/09/2024 04:26"
"PRD01202","BAJU ANAK PEREMPUAN",426000,"62","pakaian","04-07-2025"
"PRD01203","celana jeans pria",298000,"12","pakaian","11 Apr 2025"
"PRD01204","BAJU ANAK PEREMPUAN",0,"147","PAKAIAN","05 Jan 2026"
"PRD01205","sweater rajut",325000,"185","PAKAIAN","19/06/2023 22:25"
"PRD01206","KEMEJA SEKOLAH",0,"45","clothes","1703530200"
"PRD01207","sarung tangan bayi",197000,"65","pakian","15 Nov 2025"
"PRD01208","topi sekolah",0,"33","pakian","01-27-2026"
"PRD01209","jaket  hoodie",0,"236","clothes","2025/09/14"
"PRD01210","baju anak laki-laki",238080,"37","PAKAIAN","12/04/2026 19:19"
"PRD01211","sepatu casual",0,"73","PAKAIAN","20/03/2025 17:48"
"PRD01212","jaket hoodie",236960,"186","pakaian","18/08/2025 22:01"
"PRD01213","sarung  tangan bayi",122000,"","pakaian","2024-10-07 06:52:00"
"PRD01214","sweater rajut",0,"184","clothes","06 Jul 2025"
"PRD01215","baju anak laki-laki",42000,"20","clothes","2024-03-13 05:18:00"
"PRD01216","rok anak",442000,"258","pakaian","02 Feb 2026"
"PRD01217","dress pesta",0,"90","PAKAIAN","2023/03/27"
"PRD01218","sarung tangan bayi",446000,"176","clothes","2024-04-14 21:49:00"
"PRD01219","baju anak laki-laki",31000,"137","clothes","2024-05-22 14:32:00"
"PRD01220","rok anak",347000,"87","pakian","1714652700"
"PRD01221","KEMEJA  SEKOLAH",434000,"190","clothes","2025-02-13 11:53:00"
"PRD01222","jaket hoodie",0,"66","pakaian","2025/07/08"
"PRD01223","dress pesta",0,"88","pakaian","06-27-2025"
"PRD01224","BaJu Bayi",266000,"34","pakian","03-06-2023"
"PRD01225","topi sekolah",80960,"232","pakaian","2025-05-15 05:39:00"
"PRD01226","celana jeans pria",359000,"82","pakian","04-24-2026"
"PRD01227","kaos olahraga",189000,"41","clothes","11/02/2026 14:34"
"PRD01228","sepatu casual",58000,"210","clothes","2023/06/24"
"PRD01229","sepatu casual",63040,"134","pakaian","01-11-2024"
"PRD01230","sepatu casual",289000,"50","pakaian","2024/03/15"
"PRD01231","KEMEJA  SEKOLAH",329000,"173","pakian","15 Sep 2024"
"PRD01232","topi sekolah",67000,"94","clothes","1693862880"
"PRD01233","celana  jeans pria",77000,"277","pakian","2025-09-05 15:59:00"
"PRD01234","rok anak",61000,"225","pakian","09-14-2025"
"PRD01235","piyama  anak",222000,"264","PAKAIAN","2024/06/26"
"PRD01236","sarung tangan bayi",231000,"","pakaian","11-12-2025"
"PRD01237","sweater rajut",215000,"220","pakaian","03-26-2026"
"PRD01238","rok anak",27000,"220","pakaian","2025/09/18"
"PRD01239","KEMEJA SEKOLAH",309000,"169","clothes","2025-01-13 13:01:00"
"PRD01240","KEMEJA SEKOLAH",471000,"","clothes","1720570560"
"PRD01241","celana jeans pria",195040,"121","pakaian","16 May 2024"
"PRD01242","piyama anak",0,"108","clothes","04-12-2023"
"PRD01243","topi sekolah",347000,"136","PAKAIAN","2024/03/13"
"PRD01244","BaJu Bayi",230,"","clothes","23/02/2024 14:19"
"PRD01245","kaos olahraga",483000,"22","pakaian","2023-12-14 19:59:00"
"PRD01246","kaos olahraga",396000,"202","pakaian","2025/10/10"
"PRD01247","BaJu Bayi",0,"70","pakaian","10 Feb 2023"
"PRD01248","BAJU  ANAK  PEREMPUAN",163000,"5","clothes","2023/12/22"
"PRD01249","jaket hoodie",0,"189","PAKAIAN","31 Dec 2024"
"PRD01250","blouse wanita",0,"60","PAKAIAN","2024/11/23"
"PRD01251","BaJu Bayi",154000,"277","clothes","1690452240"
"PRD01252","kaos  olahraga",0,"57","pakian","12 Apr 2024"
"PRD01253","BaJu Bayi",0,"298","clothes","07 Dec 2024"
"PRD01254","baju anak laki-laki",245000,"169","pakian","25 Jun 2025"
"PRD01255","KEMEJA SEKOLAH",326000,"279","PAKAIAN","2025-10-18 22:31:00"
"PRD01256","sarung tangan  bayi",0,"184","pakian","2024/12/23"
"PRD01257","sepatu casual",0,"290","PAKAIAN","22 Nov 2025"
"PRD01258","blouse wanita",313000,"152","pakian","2023-05-17 05:00:00"
"PRD01259","dress pesta",0,"211","clothes","12-27-2023"
"PRD01260","celana jeans pria",229000,"244","PAKAIAN","2023/11/06"
"PRD01261","sarung tangan bayi",97000,"25","pakian","2025-04-18 10:48:00"
"PRD01262","blouse wanita",0,"70","clothes","1716913740"
"PRD01263","jaket hoodie",69000,"142","clothes","2025/04/18"
"PRD01264","topi sekolah",355040,"223","PAKAIAN","25 Nov 2024"
"PRD01265","piyama anak",40000,"","clothes","2025-04-15 04:29:00"
"PRD01266","rok anak",346000,"111","PAKAIAN","05-29-2025"
"PRD01267","dress pesta",0,"108","PAKAIAN","2026/01/29"
"PRD01268","KEMEJA SEKOLAH",148000,"130","pakaian","1710585780"
"PRD01269","topi sekolah",487000,"210","PAKAIAN","06-15-2023"
"PRD01270","BaJu Bayi",393000,"68","pakaian","2025-05-06 19:51:00"
"PRD01271","BAJU ANAK PEREMPUAN",25000,"10","PAKAIAN","12-12-2024"
"PRD01272","BAJU ANAK  PEREMPUAN",0,"129","clothes","23 Jun 2024"
"PRD01273","sarung tangan bayi",0,"97","clothes","2025/07/16"
"PRD01274","sarung tangan bayi",0,"95","pakian","2025-04-25 06:02:00"
"PRD01275","rok anak",0,"193","clothes","1673095800"
"PRD01276","topi sekolah",164000,"207","pakaian","02/03/2025 02:36"
"PRD01277","sepatu casual",371000,"154","pakian","11-14-2023"
"PRD01278","sarung tangan bayi",491000,"169","pakaian","31/05/2025 15:46"
"PRD01279","topi sekolah",0,"191","pakian","2023/06/12"
"PRD01280","rok anak",69000,"213","pakaian","06-03-2023"
"PRD01281","celana jeans pria",225000,"37","pakian","2025/05/16"
"PRD01282","kaos olahraga",412960,"236","PAKAIAN","2024-02-22 19:25:00"
"PRD01283","sepatu casual",28000,"181","PAKAIAN","18/01/2023 20:19"
"PRD01284","celana jeans pria",390000,"","pakaian","23 Feb 2026"
"PRD01285","baju anak  laki-laki",72000,"120","PAKAIAN","2025/01/02"
"PRD01286","blouse wanita",212000,"209","pakaian","1676269980"
"PRD01287","sarung tangan bayi",0,"30","pakaian","1756530360"
"PRD01288","dress pesta",362000,"71","PAKAIAN","20 Sep 2023"
"PRD01289","baju  anak laki-laki",196000,"262","PAKAIAN","04-29-2023"
"PRD01290","rok anak",52960,"43","pakian","2024/08/27"
"PRD01291","sepatu casual",0,"164","PAKAIAN","11-06-2023"
"PRD01292","jaket hoodie",0,"12","pakian","06-15-2024"
"PRD01293","sweater rajut",0,"94","pakian","1721264880"
"PRD01294","rok anak",274000,"51","pakaian","2023/08/11"
"PRD01295","blouse wanita",320,"200","PAKAIAN","2025-03-05 17:39:00"
"PRD01296","BaJu Bayi",220,"35","clothes","16 Jan 2025"
"PRD01297","sarung tangan bayi",0,"135","clothes","2024/09/27"
"PRD01298","jaket hoodie",0,"172","pakaian","2025-12-17 02:43:00"
"PRD01299","BAJU ANAK PEREMPUAN",429000,"149","pakaian","04-30-2023"
"PRD01300","dress pesta",94080,"245","pakaian","2026/01/24"
"PRD01301","sarung tangan bayi",29000,"167","pakaian","1679290380"
"PRD01302","jaket hoodie",319000,"26","pakian","18 Mar 2024"
"PRD01303","sarung tangan bayi",338000,"264","clothes","2023/11/06"
"PRD01304","piyama anak",374000,"88","pakian","10 Aug 2024"
"PRD01305","jaket hoodie",414000,"165","PAKAIAN","20/08/2025 19:33"
"PRD01306","rok  anak",130000,"229","PAKAIAN","2025/02/15"
"PRD01307","KEMEJA SEKOLAH",34000,"116","pakaian","17/11/2024 20:56"
"PRD01308","jaket hoodie",25000,"100","pakaian","1703845620"
"PRD01309","piyama anak",376000,"107","PAKAIAN","2023-01-31 15:29:00"
"PRD01310","dress pesta",0,"163","PAKAIAN","31/05/2023 08:47"
"PRD01311","sweater rajut",38000,"113","pakian","2024-03-05 11:05:00"
"PRD01312","baju anak laki-laki",59000,"198","pakaian","2024-10-05 21:02:00"
"PRD01313","kaos olahraga",56960,"","pakian","30 Jul 2025"
"PRD01314","KEMEJA SEKOLAH",312000,"172","pakian","2026/04/05"
"PRD01315","blouse wanita",418000,"35","clothes","11/04/2025 09:57"
"PRD01316","sweater rajut",306000,"209","pakaian","1693045740"
"PRD01317","sepatu casual",153000,"158","PAKAIAN","28/02/2024 11:03"
"PRD01318","celana  jeans pria",0,"224","clothes","2024-04-08 15:57:00"
"PRD01319","rok anak",136000,"128","pakian","2026/04/18"
"PRD01320","topi sekolah",403000,"48","pakaian","1722652500"
"PRD01321","KEMEJA SEKOLAH",28000,"73","pakaian","05-02-2024"
"PRD01322","dress pesta",151040,"89","PAKAIAN","07 Mar 2024"
"PRD01323","jaket hoodie",248000,"277","PAKAIAN","2024-04-20 14:50:00"
"PRD01324","rok  anak",287000,"","clothes","01-22-2024"
"PRD01325","topi sekolah",0,"207","PAKAIAN","19 Jun 2025"
"PRD01326","dress pesta",0,"171","pakian","07-01-2024"
"PRD01327","celana jeans pria",493000,"142","pakaian","02 Feb 2026"
"PRD01328","sepatu casual",363000,"149","clothes","1707174240"
"PRD01329","KEMEJA SEKOLAH",108000,"96","clothes","29 Jun 2025"
"PRD01330","baju anak laki-laki",0,"89","PAKAIAN","1736256720"
"PRD01331","jaket hoodie",448000,"192","clothes","1749207540"
"PRD01332","sarung tangan bayi",54000,"127","clothes","1700635560"
"PRD01333","celana jeans  pria",327000,"225","clothes","1690694640"
"PRD01334","BAJU ANAK PEREMPUAN",486080,"252","PAKAIAN","2023-09-05 16:58:00"
"PRD01335","BAJU ANAK PEREMPUAN",123000,"9","clothes","19 Dec 2025"
"PRD01336","celana jeans pria",0,"91","PAKAIAN","2026/01/08"
"PRD01337","blouse  wanita",230000,"206","clothes","10 Feb 2024"
"PRD01338","sweater rajut",123040,"145","pakian","18 Jan 2026"
"PRD01339","sweater rajut",0,"165","pakian","2023/11/03"
"PRD01340","BaJu Bayi",314000,"18","pakian","03 Nov 2025"
"PRD01341","BAJU ANAK  PEREMPUAN",65000,"229","clothes","2025/12/20"
"PRD01342","dress pesta",124000,"102","PAKAIAN","29/04/2025 07:51"
"PRD01343","piyama anak",228000,"138","pakian","2026/04/01"
"PRD01344","kaos olahraga",380,"271","PAKAIAN","06-30-2024"
"PRD01345","topi  sekolah",0,"268","clothes","04 Mar 2023"
"PRD01346","BAJU ANAK PEREMPUAN",436000,"182","pakaian","26/11/2024 14:17"
"PRD01347","topi sekolah",246000,"182","pakaian","08-26-2025"
"PRD01348","dress pesta",153000,"240","clothes","27 Jul 2024"
"PRD01349","celana jeans pria",114080,"225","clothes","2025/05/28"
"PRD01350","kaos olahraga",59000,"18","clothes","27/12/2025 03:41"
"PRD01351","KEMEJA SEKOLAH",0,"","PAKAIAN","1713058260"
"PRD01352","BaJu Bayi",239000,"298","clothes","2023-03-28 15:43:00"
"PRD01353","kaos olahraga",230,"198","PAKAIAN","2023-09-16 06:47:00"
"PRD01354","sweater  rajut",0,"66","pakian","1767489240"
"PRD01355","blouse wanita",0,"266","PAKAIAN","1763523840"
"PRD01356","jaket hoodie",0,"30","pakian","2024-05-08 14:06:00"
"PRD01357","KEMEJA SEKOLAH",165000,"125","PAKAIAN","2024-08-11 21:43:00"
"PRD01358","celana jeans pria",0,"187","clothes","27 May 2023"
"PRD01359","sweater rajut",0,"61","PAKAIAN","13 Sep 2023"
"PRD01360","rok anak",40000,"290","pakian","2023/06/26"
"PRD01361","sarung tangan bayi",189000,"226","PAKAIAN","12-21-2024"
"PRD01362","celana jeans pria",0,"275","pakaian","05 Feb 2025"
"PRD01363","BaJu  Bayi",230000,"43","pakian","21/08/2023 09:33"
"PRD01364","kaos olahraga",380,"162","pakian","02 Jan 2023"
"PRD01365","KEMEJA SEKOLAH",0,"234","clothes","29/12/2025 10:40"
"PRD01366","rok anak",479000,"181","pakaian","23/11/2024 20:20"
"PRD01367","piyama anak",471000,"273","pakian","1735251180"
"PRD01368","sweater rajut",0,"290","pakaian","06-30-2023"
"PRD01369","BaJu Bayi",296000,"218","pakian","31 Oct 2024"
"PRD01370","BAJU ANAK PEREMPUAN",243000,"71","PAKAIAN","2024/05/04"
"PRD01371","topi sekolah",416000,"85","pakian","09/03/2023 12:57"
"PRD01372","jaket hoodie",354080,"172","clothes","09/06/2025 13:47"
"PRD01373","topi sekolah",0,"214","clothes","13/10/2025 06:35"
"PRD01374","dress pesta",476960,"111","pakian","2026-01-09 00:43:00"
"PRD01375","blouse wanita",92000,"259","clothes","2024/10/29"
"PRD01376","celana jeans pria",468960,"160","PAKAIAN","1688238000"
"PRD01377","dress pesta",339000,"15","pakaian","2024/02/28"
"PRD01378","celana jeans pria",0,"106","clothes","04-07-2025"
"PRD01379","BAJU ANAK PEREMPUAN",30000,"40","clothes","2023-06-23 22:23:00"
"PRD01380","kaos olahraga",224960,"250","clothes","21 Jun 2025"
"PRD01381","topi sekolah",400000,"180","pakian","2023/04/04"
"PRD01382","baju  anak laki-laki",82000,"73","pakaian","26/01/2023 22:23"
"PRD01383","rok anak",0,"152","pakian","02-12-2025"
"PRD01384","celana jeans pria",384960,"222","PAKAIAN","1729852980"
"PRD01385","baju anak laki-laki",134000,"296","PAKAIAN","11-14-2024"
"PRD01386","blouse wanita",0,"53","pakaian","1703635260"
"PRD01387","topi sekolah",273000,"","pakaian","1725871560"
"PRD01388","BAJU ANAK PEREMPUAN",0,"30","pakaian","10/03/2026 14:20"
"PRD01389","topi sekolah",0,"242","pakian","2025-02-24 03:05:00"
"PRD01390","BaJu  Bayi",491040,"84","clothes","2024-07-06 12:12:00"
"PRD01391","sarung tangan bayi",100000,"60","clothes","2025/07/22"
"PRD01392","kaos olahraga",496000,"291","PAKAIAN","06/02/2025 19:54"
"PRD01393","jaket hoodie",60,"190","clothes","30/06/2025 08:04"
"PRD01394","rok anak",343000,"286","clothes","11/03/2023 19:33"
"PRD01395","sweater rajut",435000,"191","clothes","1677411300"
"PRD01396","piyama anak",0,"178","pakaian","06/03/2026 15:00"
"PRD01397","jaket hoodie",278080,"62","pakian","2025/03/11"
"PRD01398","BAJU ANAK PEREMPUAN",0,"90","PAKAIAN","10-20-2023"
"PRD01399","sweater rajut",0,"248","PAKAIAN","21 Mar 2024"
"PRD01400","blouse wanita",433000,"147","PAKAIAN","2023/09/20"
"PRD01401","baju anak  laki-laki",320000,"148","clothes","17/04/2025 20:42"
"PRD01402","blouse wanita",0,"187","pakaian","1743635460"
"PRD01403","topi sekolah",143000,"140","pakaian","03/08/2024 18:34"
"PRD01404","BAJU  ANAK PEREMPUAN",307040,"164","PAKAIAN","24/05/2025 01:47"
"PRD01405","rok anak",390000,"297","clothes","2023/12/08"
"PRD01406","sepatu casual",239040,"29","pakaian","27 Feb 2023"
"PRD01407","topi sekolah",410,"80","pakaian","10/02/2023 01:40"
"PRD01408","sweater rajut",76000,"224","pakian","02/05/2024 08:11"
"PRD01409","piyama anak",335000,"","pakaian","2023-09-29 02:28:00"
"PRD01410","blouse wanita",140000,"261","pakaian","04-01-2023"
"PRD01411","jaket hoodie",282080,"117","pakaian","2023/04/12"
"PRD01412","blouse wanita",0,"23","clothes","24 Jan 2024"
"PRD01413","dress pesta",0,"53","pakian","11-09-2025"
"PRD01414","sepatu casual",446000,"151","pakian","02-15-2024"
"PRD01415","blouse wanita",119000,"20","pakian","2024-05-21 09:19:00"
"PRD01416","piyama anak",214000,"177","PAKAIAN","22/03/2023 21:54"
"PRD01417","piyama anak",360,"276","pakaian","08-15-2024"
"PRD01418","KEMEJA SEKOLAH",250080,"145","clothes","2023-12-20 07:06:00"
"PRD01419","rok  anak",126000,"67","pakian","1712814660"
"PRD01420","piyama anak",323000,"249","PAKAIAN","16 Mar 2024"
"PRD01421","sweater rajut",0,"13","pakian","03-07-2026"
"PRD01422","sepatu casual",0,"291","pakaian","18 Jun 2025"
"PRD01423","topi sekolah",0,"33","PAKAIAN","13/12/2025 11:46"
"PRD01424","KEMEJA SEKOLAH",351040,"252","pakian","03 Jun 2025"
"PRD01425","rok anak",463000,"46","clothes","2024/04/06"
"PRD01426","sweater rajut",0,"282","pakaian","2025/05/17"
"PRD01427","baju anak laki-laki",0,"268","PAKAIAN","2024-01-29 17:51:00"
"PRD01428","piyama anak",111000,"273","clothes","26 Mar 2025"
"PRD01429","celana jeans pria",0,"247","pakian","2025-01-06 07:14:00"
"PRD01430","jaket hoodie",393000,"212","pakaian","22/03/2023 08:09"
"PRD01431","piyama anak",425000,"0","pakaian","07-18-2023"
"PRD01432","baju anak laki-laki",169000,"247","pakaian","09/12/2024 18:35"
"PRD01433","dress pesta",0,"125","pakian","02/12/2025 02:42"
"PRD01434","celana  jeans pria",369000,"178","pakaian","31 Oct 2023"
"PRD01435","kaos olahraga",32000,"145","clothes","17 Jul 2025"
"PRD01436","topi sekolah",0,"129","pakian","21 Dec 2023"
"PRD01437","sweater rajut",343000,"249","PAKAIAN","11-18-2023"
"PRD01438","BaJu Bayi",358080,"","clothes","1745748360"
"PRD01439","kaos olahraga",128000,"143","PAKAIAN","14 Mar 2024"
"PRD01440","sweater rajut",0,"125","clothes","1688481000"
"PRD01441","rok anak",103040,"279","pakaian","20/01/2023 00:56"
"PRD01442","celana jeans pria",0,"201","PAKAIAN","15 Mar 2023"
"PRD01443","sepatu casual",0,"292","clothes","2023/08/12"
"PRD01444","BAJU ANAK PEREMPUAN",153000,"56","clothes","2025-03-21 21:31:00"
"PRD01445","topi sekolah",287040,"285","clothes","1687649760"
"PRD01446","baju anak laki-laki",161000,"198","pakian","22 Oct 2023"
"PRD01447","BaJu Bayi",413000,"219","PAKAIAN","1693428000"
"PRD01448","celana jeans pria",301000,"189","clothes","2025-03-07 16:38:00"
"PRD01449","BAJU ANAK  PEREMPUAN",399000,"205","PAKAIAN","30 Mar 2024"
"PRD01450","kaos olahraga",159040,"10","pakaian","2023/12/22"
"PRD01451","BAJU ANAK PEREMPUAN",471000,"209","pakaian","2023-06-06 08:44:00"
"PRD01452","BAJU ANAK  PEREMPUAN",455000,"234","clothes","03-07-2024"
"PRD01453","jaket hoodie",0,"274","pakian","1775023320"
"PRD01454","BaJu Bayi",30000,"87","pakian","1687069560"
"PRD01455","sepatu casual",0,"70","clothes","19 Feb 2026"
"PRD01456","celana jeans pria",204000,"117","pakian","2024-12-26 16:59:00"
"PRD01457","rok anak",209000,"38","PAKAIAN","31/08/2023 19:34"
"PRD01458","dress pesta",245000,"287","pakaian","2025/03/02"
"PRD01459","blouse wanita",496000,"212","pakian","2024/12/23"
"PRD01460","kaos olahraga",148000,"190","pakaian","1692403980"
"PRD01461","dress pesta",97000,"194","PAKAIAN","2023-08-15 10:28:00"
"PRD01462","BAJU ANAK PEREMPUAN",197000,"230","pakaian","2026-05-03 03:52:00"
"PRD01463","jaket hoodie",0,"64","pakaian","2023-05-02 23:33:00"
"PRD01464","jaket hoodie",176960,"277","clothes","1710200880"
"PRD01465","BaJu Bayi",0,"273","pakaian","2026-04-05 22:45:00"
"PRD01466","BAJU ANAK PEREMPUAN",0,"193","pakian","1730543520"
"PRD01467","BaJu Bayi",0,"220","pakian","05 Sep 2024"
"PRD01468","dress pesta",0,"173","clothes","13/05/2025 14:25"
"PRD01469","sarung  tangan bayi",365000,"12","pakian","2023/11/02"
"PRD01470","blouse wanita",215000,"34","clothes","28 Jun 2023"
"PRD01471","rok anak",356000,"0","pakian","2026/02/28"
"PRD01472","piyama anak",349000,"282","PAKAIAN","11-10-2025"
"PRD01473","rok anak",26000,"125","PAKAIAN","1726969920"
"PRD01474","rok anak",225000,"91","pakian","1747981140"
"PRD01475","BAJU ANAK PEREMPUAN",0,"202","pakian","2023/09/12"
"PRD01476","BaJu  Bayi",0,"43","clothes","2025/08/11"
"PRD01477","celana jeans pria",40,"","PAKAIAN","1703672520"
"PRD01478","dress pesta",381000,"","PAKAIAN","08-18-2024"
"PRD01479","piyama anak",163000,"39","PAKAIAN","09-12-2023"
"PRD01480","KEMEJA SEKOLAH",407000,"237","PAKAIAN","26/11/2023 17:18"
"PRD01481","baju anak  laki-laki",0,"84","clothes","30/10/2024 12:53"
"PRD01482","KEMEJA SEKOLAH",82000,"","pakian","06-05-2024"
"PRD01483","jaket hoodie",55000,"231","pakian","2023-06-05 07:11:00"
"PRD01484","rok anak",0,"50","pakian","2024/10/15"
"PRD01485","celana  jeans pria",0,"287","pakaian","09-13-2025"
"PRD01486","sepatu  casual",165000,"182","PAKAIAN","2023-12-31 08:38:00"
"PRD01487","topi sekolah",321000,"223","clothes","1674278520"
"PRD01488","KEMEJA SEKOLAH",66000,"15","pakian","2023-01-07 23:57:00"
"PRD01489","sweater rajut",76000,"10","PAKAIAN","09/10/2024 13:10"
"PRD01490","celana jeans pria",328000,"292","pakian","26 Jan 2025"
"PRD01491","KEMEJA SEKOLAH",79000,"180","pakaian","29/09/2023 23:35"
"PRD01492","celana  jeans pria",55000,"59","PAKAIAN","19/11/2025 14:35"
"PRD01493","kaos olahraga",463000,"49","pakaian","08 Jun 2023"
"PRD01494","piyama anak",359040,"","pakaian","1774608000"
"PRD01495","rok anak",420000,"118","pakian","2024-03-18 08:24:00"
"PRD01496","topi  sekolah",154000,"64","pakian","02 Mar 2026"
"PRD01497","BAJU  ANAK PEREMPUAN",87040,"146","pakian","2025/07/08"
"PRD01498","BAJU ANAK  PEREMPUAN",303000,"185","clothes","01 Jan 2023"
"PRD01499","sweater rajut",98000,"23","clothes","1700533800"
"PRD01500","jaket  hoodie",378000,"28","pakaian","19 Jan 2025"
"PRD01501","BAJU ANAK PEREMPUAN",145000,"86","pakian","2023/11/08"
"PRD01502","sweater rajut",0,"263","clothes","1762523340"
"PRD01503","kaos olahraga",282000,"272","pakian","1766228100"
"PRD01504","jaket hoodie",186000,"117","pakian","07 Dec 2023"
"PRD01505","piyama anak",59000,"91","clothes","25/08/2025 04:20"
"PRD01506","KEMEJA SEKOLAH",0,"33","pakian","2024/05/01"
"PRD01507","BAJU ANAK PEREMPUAN",330000,"219","pakian","1697960400"
"PRD01508","celana jeans pria",214000,"72","pakaian","23/04/2025 15:27"
"PRD01509","topi sekolah",0,"115","PAKAIAN","1733482260"
"PRD01510","blouse wanita",0,"229","PAKAIAN","2023/12/02"
"PRD01511","jaket  hoodie",0,"262","PAKAIAN","1696391820"
"PRD01512","dress  pesta",331000,"140","clothes","19/06/2023 03:01"
"PRD01513","sarung  tangan bayi",450000,"218","clothes","1690899780"
"PRD01514","rok anak",180960,"287","pakian","01-25-2023"
"PRD01515","sarung tangan bayi",222000,"256","PAKAIAN","2026/03/15"
"PRD01516","sarung tangan bayi",325000,"38","pakaian","2026-01-06 15:08:00"
"PRD01517","KEMEJA SEKOLAH",488000,"162","pakaian","2023/12/24"
"PRD01518","baju anak laki-laki",404000,"215","PAKAIAN","2026/02/09"
"PRD01519","celana jeans pria",187040,"2","clothes","2025-08-27 20:30:00"
"PRD01520","kaos olahraga",470,"185","PAKAIAN","2025-12-30 03:16:00"
"PRD01521","blouse wanita",463000,"196","PAKAIAN","1728761400"
"PRD01522","baju anak laki-laki",293000,"241","clothes","2025/11/08"
"PRD01523","piyama anak",79000,"202","clothes","2023-07-21 01:26:00"
"PRD01524","sarung tangan bayi",157000,"152","pakian","2026-04-03 09:29:00"
"PRD01525","BAJU ANAK PEREMPUAN",343000,"148","pakaian","26 Nov 2024"
"PRD01526","kaos  olahraga",220,"189","clothes","2025/09/27"
"PRD01527","dress pesta",37000,"","PAKAIAN","1682407500"
"PRD01528","piyama anak",0,"277","clothes","02-22-2023"
"PRD01529","sweater rajut",307000,"215","clothes","07 Sep 2024"
"PRD01530","BaJu Bayi",309000,"","PAKAIAN","05-25-2024"
"PRD01531","rok anak",285000,"58","pakaian","2023/10/30"
"PRD01532","piyama anak",0,"148","pakaian","1717162320"
"PRD01533","kaos olahraga",128000,"118","PAKAIAN","30 May 2025"
